Date,Time,CO mg/m3,8 hr roling avg
30/05/2011,20,0,0
30/05/2011,21,0,0
30/05/2011,22,0,0
30/05/2011,23,0,0
31/05/2011,0,0,0
31/05/2011,1,0,0
31/05/2011,2,0,0
31/05/2011,3,0,0
31/05/2011,4,0,0
31/05/2011,5,0,0
31/05/2011,6,0,0
31/05/2011,7,0,0
31/05/2011,8,0,0
31/05/2011,9,0,0
31/05/2011,10,0,0
31/05/2011,11,0,0
31/05/2011,12,0,0
31/05/2011,13,0,0
31/05/2011,14,0,0
31/05/2011,15,0,0
31/05/2011,16,0,0
31/05/2011,17,0.1,0
31/05/2011,18,0.1,0
31/05/2011,19,0,0
31/05/2011,20,0,0
31/05/2011,21,0,0
31/05/2011,22,0,0
31/05/2011,23,0,0
1/6/2011,0,0,0
1/6/2011,1,0,0
1/6/2011,2,0,0
1/6/2011,3,0,0
1/6/2011,4,0,0
1/6/2011,5,0,0
1/6/2011,6,0,0
1/6/2011,7,0,0
1/6/2011,8,0,0
1/6/2011,9,0,0
1/6/2011,10,0,0
1/6/2011,11,0,0
1/6/2011,12,0,0
1/6/2011,13,0,0
1/6/2011,14,0,0
1/6/2011,15,0,0
1/6/2011,16,0,0
1/6/2011,17,0.1,0
1/6/2011,18,0.1,0.1
1/6/2011,19,0.1,0.1
1/6/2011,20,0,0.1
1/6/2011,21,0,0.1
1/6/2011,22,0,0.1
1/6/2011,23,0,0.1
2/6/2011,0,0,0.1
2/6/2011,1,0,0.1
2/6/2011,2,0,0
2/6/2011,3,0,0
2/6/2011,4,0,0
2/6/2011,5,0,0
2/6/2011,6,0,0
2/6/2011,7,0,0
2/6/2011,8,0.1,0
2/6/2011,9,0,0
2/6/2011,10,0,0
2/6/2011,11,0,0
2/6/2011,12,CAL,0
2/6/2011,13,0.2,0.1
2/6/2011,14,0.2,0.1
2/6/2011,15,0.2,0.1
2/6/2011,16,0.2,0.1
2/6/2011,17,0.2,0.1
2/6/2011,18,0.2,0.2
2/6/2011,19,0.2,0.2
2/6/2011,20,0.2,0.2
2/6/2011,21,0.2,0.2
2/6/2011,22,0.2,0.2
2/6/2011,23,0.2,0.2
3/6/2011,0,0.2,0.2
3/6/2011,1,0.2,0.2
3/6/2011,2,0.2,0.2
3/6/2011,3,0.2,0.2
3/6/2011,4,0.2,0.2
3/6/2011,5,0.1,0.2
3/6/2011,6,0.1,0.2
3/6/2011,7,0.2,0.2
3/6/2011,8,0.2,0.2
3/6/2011,9,0.2,0.2
3/6/2011,10,0.2,0.2
3/6/2011,11,0.2,0.2
3/6/2011,12,0.2,0.2
3/6/2011,13,0.2,0.2
3/6/2011,14,0.2,0.2
3/6/2011,15,0.2,0.2
3/6/2011,16,0.2,0.2
3/6/2011,17,0.2,0.2
3/6/2011,18,0.2,0.2
3/6/2011,19,0.2,0.2
3/6/2011,20,0.2,0.2
3/6/2011,21,0.2,0.2
3/6/2011,22,0.2,0.2
3/6/2011,23,0.2,0.2
4/6/2011,0,0.2,0.2
4/6/2011,1,0.2,0.2
4/6/2011,2,0.2,0.2
4/6/2011,3,0.2,0.2
4/6/2011,4,0.1,0.2
4/6/2011,5,0.1,0.2
4/6/2011,6,0.1,0.2
4/6/2011,7,0.1,0.1
4/6/2011,8,0.1,0.1
4/6/2011,9,0.1,0.1
4/6/2011,10,0.1,0.1
4/6/2011,11,0.2,0.1
4/6/2011,12,0.2,0.1
4/6/2011,13,0.2,0.1
4/6/2011,14,0.1,0.1
4/6/2011,15,0.2,0.1
4/6/2011,16,0.2,0.1
4/6/2011,17,0.2,0.2
4/6/2011,18,0.2,0.2
4/6/2011,19,0.2,0.2
4/6/2011,20,0.2,0.2
4/6/2011,21,0.2,0.2
4/6/2011,22,0.2,0.2
4/6/2011,23,0.2,0.2
5/6/2011,0,0.2,0.2
5/6/2011,1,0.2,0.2
5/6/2011,2,0.2,0.2
5/6/2011,3,0.2,0.2
5/6/2011,4,0.1,0.2
5/6/2011,5,0.1,0.1
5/6/2011,6,0.1,0.1
5/6/2011,7,0.1,0.1
5/6/2011,8,0.2,0.1
5/6/2011,9,0.2,0.1
5/6/2011,10,0.2,0.1
5/6/2011,11,0.2,0.1
5/6/2011,12,0.2,0.1
5/6/2011,13,0.2,0.1
5/6/2011,14,0.2,0.2
5/6/2011,15,0.2,0.2
5/6/2011,16,0.2,0.2
5/6/2011,17,0.2,0.2
5/6/2011,18,0.2,0.2
5/6/2011,19,0.2,0.2
5/6/2011,20,0.2,0.2
5/6/2011,21,0.1,0.2
5/6/2011,22,0.1,0.2
5/6/2011,23,0.1,0.2
6/6/2011,0,0.2,0.2
6/6/2011,1,0.2,0.1
6/6/2011,2,0.2,0.2
6/6/2011,3,0.2,0.2
6/6/2011,4,0.1,0.1
6/6/2011,5,0.1,0.1
6/6/2011,6,0.2,0.1
6/6/2011,7,0.2,0.2
6/6/2011,8,0.2,0.2
6/6/2011,9,0.2,0.2
6/6/2011,10,0.1,0.2
6/6/2011,11,0.1,0.1
6/6/2011,12,0.1,0.1
6/6/2011,13,0.1,0.1
6/6/2011,14,0.1,0.1
6/6/2011,15,0.1,0.1
6/6/2011,16,0.2,0.1
6/6/2011,17,0.1,0.1
6/6/2011,18,0.1,0.1
6/6/2011,19,0.2,0.1
6/6/2011,20,0.2,0.1
6/6/2011,21,0.2,0.2
6/6/2011,22,0.2,0.2
6/6/2011,23,0.1,0.2
7/6/2011,0,0.1,0.2
7/6/2011,1,0.1,0.1
7/6/2011,2,0.1,0.1
7/6/2011,3,0.1,0.1
7/6/2011,4,0.1,0.1
7/6/2011,5,0.1,0.1
7/6/2011,6,0.1,0.1
7/6/2011,7,0.1,0.1
7/6/2011,8,0.2,0.1
7/6/2011,9,0.2,0.1
7/6/2011,10,0.2,0.1
7/6/2011,11,0.2,0.1
7/6/2011,12,0.2,0.1
7/6/2011,13,0.2,0.2
7/6/2011,14,0.2,0.2
7/6/2011,15,0.2,0.2
7/6/2011,16,0.2,0.2
7/6/2011,17,0.2,0.2
7/6/2011,18,0.2,0.2
7/6/2011,19,0.2,0.2
7/6/2011,20,0.2,0.2
7/6/2011,21,0.2,0.2
7/6/2011,22,0.2,0.2
7/6/2011,23,0.2,0.2
8/6/2011,0,0.1,0.2
8/6/2011,1,0.1,0.2
8/6/2011,2,0.1,0.2
8/6/2011,3,0.1,0.1
8/6/2011,4,0.1,0.1
8/6/2011,5,0.1,0.1
8/6/2011,6,0.1,0.1
8/6/2011,7,0.2,0.1
8/6/2011,8,0.2,0.1
8/6/2011,9,0.2,0.1
8/6/2011,10,0.2,0.2
8/6/2011,11,0.2,0.2
8/6/2011,12,0.2,0.2
8/6/2011,13,0.2,0.2
8/6/2011,14,0.2,0.2
8/6/2011,15,0.2,0.2
8/6/2011,16,0.2,0.2
8/6/2011,17,0.2,0.2
8/6/2011,18,0.2,0.2
8/6/2011,19,0.2,0.2
8/6/2011,20,0.2,0.2
8/6/2011,21,0.2,0.2
8/6/2011,22,0.1,0.2
8/6/2011,23,0.1,0.2
9/6/2011,0,0.1,0.2
9/6/2011,1,0.1,0.2
9/6/2011,2,0.1,0.1
9/6/2011,3,0.1,0.1
9/6/2011,4,0.1,0.1
9/6/2011,5,0.1,0.1
9/6/2011,6,0.1,0.1
9/6/2011,7,0.1,0.1
9/6/2011,8,0.1,0.1
9/6/2011,9,0.2,0.1
9/6/2011,10,0.2,0.1
9/6/2011,11,0.2,0.1
9/6/2011,12,0.1,0.1
9/6/2011,13,0.1,0.1
9/6/2011,14,0.1,0.1
9/6/2011,15,0.1,0.1
9/6/2011,16,0.2,0.1
9/6/2011,17,0.2,0.2
9/6/2011,18,0.2,0.2
9/6/2011,19,0.2,0.2
9/6/2011,20,0.2,0.2
9/6/2011,21,0.2,0.2
9/6/2011,22,0.2,0.2
9/6/2011,23,0.2,0.2
10/6/2011,0,0.2,0.2
10/6/2011,1,0.2,0.2
10/6/2011,2,0.2,0.2
10/6/2011,3,0.2,0.2
10/6/2011,4,0.1,0.2
10/6/2011,5,0.1,0.2
10/6/2011,6,0.1,0.1
10/6/2011,7,0.1,0.1
10/6/2011,8,0.2,0.1
10/6/2011,9,0.1,0.1
10/6/2011,10,0.1,0.1
10/6/2011,11,0.1,0.1
10/6/2011,12,0.1,0.1
10/6/2011,13,0.1,0.1
10/6/2011,14,0.1,0.1
10/6/2011,15,0.2,0.1
10/6/2011,16,0.2,0.1
10/6/2011,17,0.2,0.1
10/6/2011,18,0.2,0.1
10/6/2011,19,0.2,0.2
10/6/2011,20,0.1,0.2
10/6/2011,21,0.2,0.2
10/6/2011,22,0.2,0.2
10/6/2011,23,0.2,0.2
11/6/2011,0,0.2,0.2
11/6/2011,1,0.2,0.2
11/6/2011,2,0.2,0.2
11/6/2011,3,0.1,0.2
11/6/2011,4,0.1,0.2
11/6/2011,5,0.1,0.2
11/6/2011,6,0.1,0.2
11/6/2011,7,0.1,0.1
11/6/2011,8,0.1,0.1
11/6/2011,9,0.1,0.1
11/6/2011,10,0.1,0.1
11/6/2011,11,0.1,0.1
11/6/2011,12,0.1,0.1
11/6/2011,13,0.1,0.1
11/6/2011,14,0.1,0.1
11/6/2011,15,0.1,0.1
11/6/2011,16,0.1,0.1
11/6/2011,17,0.1,0.1
11/6/2011,18,0.1,0.1
11/6/2011,19,0.1,0.1
11/6/2011,20,0.1,0.1
11/6/2011,21,0.1,0.1
11/6/2011,22,0.1,0.1
11/6/2011,23,0.2,0.1
12/6/2011,0,0.1,0.1
12/6/2011,1,0.1,0.1
12/6/2011,2,0.2,0.1
12/6/2011,3,0.2,0.2
12/6/2011,4,0.1,0.2
12/6/2011,5,0.1,0.2
12/6/2011,6,0.1,0.2
12/6/2011,7,0.1,0.1
12/6/2011,8,0.1,0.1
12/6/2011,9,0.1,0.1
12/6/2011,10,0.1,0.1
12/6/2011,11,0.1,0.1
12/6/2011,12,0.1,0.1
12/6/2011,13,0.1,0.1
12/6/2011,14,0.1,0.1
12/6/2011,15,0.1,0.1
12/6/2011,16,0.1,0.1
12/6/2011,17,0.1,0.1
12/6/2011,18,0.1,0.1
12/6/2011,19,0.2,0.1
12/6/2011,20,0.2,0.1
12/6/2011,21,0.2,0.1
12/6/2011,22,0.2,0.2
12/6/2011,23,0.2,0.2
13/06/2011,0,0.2,0.2
13/06/2011,1,0.2,0.2
13/06/2011,2,0.2,0.2
13/06/2011,3,0.2,0.2
13/06/2011,4,0.1,0.2
13/06/2011,5,0.1,0.1
13/06/2011,6,0.1,0.1
13/06/2011,7,0.1,0.1
13/06/2011,8,0.1,0.1
13/06/2011,9,0.2,0.1
13/06/2011,10,0.1,0.1
13/06/2011,11,0.2,0.1
13/06/2011,12,0.2,0.1
13/06/2011,13,0.1,0.1
13/06/2011,14,0.1,0.1
13/06/2011,15,0.1,0.1
13/06/2011,16,0.1,0.1
13/06/2011,17,0.2,0.1
13/06/2011,18,0.2,0.1
13/06/2011,19,0.1,0.1
13/06/2011,20,0.1,0.1
13/06/2011,21,0.1,0.1
13/06/2011,22,0.3,0.2
13/06/2011,23,0.2,0.2
14/06/2011,0,0.1,0.2
14/06/2011,1,0.1,0.2
14/06/2011,2,0.2,0.2
14/06/2011,3,0.2,0.2
14/06/2011,4,0.2,0.2
14/06/2011,5,0.2,0.2
14/06/2011,6,0.2,0.2
14/06/2011,7,0.2,0.2
14/06/2011,8,0.2,0.2
14/06/2011,9,0.1,0.2
14/06/2011,10,0.1,0.2
14/06/2011,11,0.2,0.2
14/06/2011,12,0.1,0.2
14/06/2011,13,0.2,0.2
14/06/2011,14,0.2,0.2
14/06/2011,15,0.1,0.1
14/06/2011,16,0.1,0.1
14/06/2011,17,0.1,0.1
14/06/2011,18,0.1,0.1
14/06/2011,19,0.1,0.1
14/06/2011,20,0.1,0.1
14/06/2011,21,0.1,0.1
14/06/2011,22,0.1,0.1
14/06/2011,23,0.1,0.1
15/06/2011,0,0.1,0.1
15/06/2011,1,0.1,0.1
15/06/2011,2,0.1,0.1
15/06/2011,3,0.1,0.1
15/06/2011,4,0.1,0.1
15/06/2011,5,0.1,0.1
15/06/2011,6,0.1,0.1
15/06/2011,7,0.1,0.1
15/06/2011,8,0.1,0.1
15/06/2011,9,0.1,0.1
15/06/2011,10,0.1,0.1
15/06/2011,11,0.1,0.1
15/06/2011,12,0.1,0.1
15/06/2011,13,0.1,0.1
15/06/2011,14,0.1,0.1
15/06/2011,15,0.1,0.1
15/06/2011,16,0.1,0.1
15/06/2011,17,0.2,0.1
15/06/2011,18,0.2,0.1
15/06/2011,19,0.1,0.1
15/06/2011,20,0.1,0.1
15/06/2011,21,0.1,0.1
15/06/2011,22,0.1,0.1
15/06/2011,23,0.1,0.1
16/06/2011,0,0.1,0.1
16/06/2011,1,0.1,0.1
16/06/2011,2,0.1,0.1
16/06/2011,3,0.1,0.1
16/06/2011,4,0.1,0.1
16/06/2011,5,0.1,0.1
16/06/2011,6,0.1,0.1
16/06/2011,7,0.1,0.1
16/06/2011,8,0.1,0.1
16/06/2011,9,0.1,0.1
16/06/2011,10,0.1,0.1
16/06/2011,11,0.1,0.1
16/06/2011,12,0.1,0.1
16/06/2011,13,0.1,0.1
16/06/2011,14,0.1,0.1
16/06/2011,15,0.1,0.1
16/06/2011,16,0.1,0.1
16/06/2011,17,0.2,0.1
16/06/2011,18,0.2,0.1
16/06/2011,19,0.1,0.1
16/06/2011,20,0.1,0.1
16/06/2011,21,0.1,0.1
16/06/2011,22,0.1,0.1
16/06/2011,23,0.1,0.1
17/06/2011,0,0.1,0.1
17/06/2011,1,0.1,0.1
17/06/2011,2,0.1,0.1
17/06/2011,3,0.1,0.1
17/06/2011,4,0.1,0.1
17/06/2011,5,0.1,0.1
17/06/2011,6,0.1,0.1
17/06/2011,7,0.1,0.1
17/06/2011,8,0.1,0.1
17/06/2011,9,0.2,0.1
17/06/2011,10,0.1,0.1
17/06/2011,11,0.1,0.1
17/06/2011,12,0.2,0.1
17/06/2011,13,0.1,0.1
17/06/2011,14,0.2,0.1
17/06/2011,15,0.2,0.1
17/06/2011,16,0.2,0.2
17/06/2011,17,0.2,0.2
17/06/2011,18,0.2,0.2
17/06/2011,19,0.2,0.2
17/06/2011,20,0.1,0.2
17/06/2011,21,0.1,0.2
17/06/2011,22,0.1,0.2
17/06/2011,23,0.1,0.2
18/06/2011,0,0.1,0.1
18/06/2011,1,0.1,0.1
18/06/2011,2,0.1,0.1
18/06/2011,3,0.1,0.1
18/06/2011,4,0.1,0.1
18/06/2011,5,0.1,0.1
18/06/2011,6,0.1,0.1
18/06/2011,7,0.1,0.1
18/06/2011,8,0.1,0.1
18/06/2011,9,0.1,0.1
18/06/2011,10,0.1,0.1
18/06/2011,11,0.1,0.1
18/06/2011,12,0.1,0.1
18/06/2011,13,0.1,0.1
18/06/2011,14,0.2,0.1
18/06/2011,15,0.1,0.1
18/06/2011,16,0.2,0.1
18/06/2011,17,0.1,0.1
18/06/2011,18,0.1,0.1
18/06/2011,19,0.1,0.1
18/06/2011,20,0.1,0.1
18/06/2011,21,0.1,0.1
18/06/2011,22,0.1,0.1
18/06/2011,23,0.1,0.1
19/06/2011,0,0.2,0.1
19/06/2011,1,0.2,0.2
19/06/2011,2,0.1,0.2
19/06/2011,3,0.1,0.1
19/06/2011,4,0.1,0.1
19/06/2011,5,0.1,0.1
19/06/2011,6,0.1,0.1
19/06/2011,7,0.1,0.1
19/06/2011,8,0.1,0.1
19/06/2011,9,0.1,0.1
19/06/2011,10,0.1,0.1
19/06/2011,11,0.1,0.1
19/06/2011,12,0.1,0.1
19/06/2011,13,0.1,0.1
19/06/2011,14,0.1,0.1
19/06/2011,15,0.1,0.1
19/06/2011,16,0.1,0.1
19/06/2011,17,0.1,0.1
19/06/2011,18,0.1,0.1
19/06/2011,19,0.1,0.1
19/06/2011,20,0.1,0.1
19/06/2011,21,0.1,0.1
19/06/2011,22,0.1,0.1
19/06/2011,23,0.2,0.1
20/06/2011,0,0.2,0.1
20/06/2011,1,0.2,0.1
20/06/2011,2,0.2,0.2
20/06/2011,3,0.2,0.2
20/06/2011,4,0.2,0.2
20/06/2011,5,0.1,0.2
20/06/2011,6,0.1,0.2
20/06/2011,7,0.2,0.2
20/06/2011,8,0.2,0.2
20/06/2011,9,0.1,0.2
20/06/2011,10,0.1,0.2
20/06/2011,11,0.1,0.1
20/06/2011,12,0.2,0.2
20/06/2011,13,0.1,0.2
20/06/2011,14,0.1,0.2
20/06/2011,15,0.1,0.1
20/06/2011,16,0.2,0.1
20/06/2011,17,0.2,0.1
20/06/2011,18,0.2,0.2
20/06/2011,19,0.1,0.2
20/06/2011,20,0.1,0.1
20/06/2011,21,0.1,0.1
20/06/2011,22,0.1,0.1
20/06/2011,23,0.1,0.1
21/06/2011,0,0.1,0.1
21/06/2011,1,0.1,0.1
21/06/2011,2,0.1,0.1
21/06/2011,3,0.1,0.1
21/06/2011,4,0.1,0.1
21/06/2011,5,0.1,0.1
21/06/2011,6,0.1,0.1
21/06/2011,7,0.1,0.1
21/06/2011,8,0.1,0.1
21/06/2011,9,0.2,0.1
21/06/2011,10,0.2,0.1
21/06/2011,11,0.2,0.1
21/06/2011,12,0.1,0.2
21/06/2011,13,0.1,0.2
21/06/2011,14,0.1,0.2
21/06/2011,15,0.1,0.2
21/06/2011,16,0.1,0.2
21/06/2011,17,0.2,0.2
21/06/2011,18,0.2,0.2
21/06/2011,19,0.1,0.1
21/06/2011,20,0.1,0.1
21/06/2011,21,0.2,0.1
21/06/2011,22,0.2,0.1
21/06/2011,23,0.2,0.2
22/06/2011,0,0.2,0.2
22/06/2011,1,0.2,0.2
22/06/2011,2,0.1,0.1
22/06/2011,3,0.1,0.1
22/06/2011,4,0.1,0.1
22/06/2011,5,0.1,0.1
22/06/2011,6,0.1,0.1
22/06/2011,7,0.1,0.1
22/06/2011,8,0.1,0.1
22/06/2011,9,0.1,0.1
22/06/2011,10,0.2,0.1
22/06/2011,11,0.2,0.1
22/06/2011,12,0.1,0.1
22/06/2011,13,0.1,0.1
22/06/2011,14,0.1,0.1
22/06/2011,15,0.2,0.1
22/06/2011,16,0.2,0.1
22/06/2011,17,0.2,0.1
22/06/2011,18,0.2,0.1
22/06/2011,19,0.1,0.1
22/06/2011,20,0.1,0.1
22/06/2011,21,0.1,0.1
22/06/2011,22,0.1,0.1
22/06/2011,23,0.1,0.1
23/06/2011,0,0.2,0.1
23/06/2011,1,0.1,0.1
23/06/2011,2,0.1,0.1
23/06/2011,3,0.1,0.1
23/06/2011,4,0.1,0.1
23/06/2011,5,0.1,0.1
23/06/2011,6,0.1,0.1
23/06/2011,7,0.1,0.1
23/06/2011,8,0.1,0.1
23/06/2011,9,0.1,0.1
23/06/2011,10,0.1,0.1
23/06/2011,11,0.1,0.1
23/06/2011,12,0.1,0.1
23/06/2011,13,0.1,0.1
23/06/2011,14,0.1,0.1
23/06/2011,15,0.1,0.1
23/06/2011,16,0.1,0.1
23/06/2011,17,0.1,0.1
23/06/2011,18,0.1,0.1
23/06/2011,19,0.1,0.1
23/06/2011,20,0.1,0.1
23/06/2011,21,0.1,0.1
23/06/2011,22,0.1,0.1
23/06/2011,23,0.1,0.1
24/06/2011,0,0.1,0.1
24/06/2011,1,0.1,0.1
24/06/2011,2,0.1,0.1
24/06/2011,3,0.1,0.1
24/06/2011,4,0.1,0.1
24/06/2011,5,0.1,0.1
24/06/2011,6,0.1,0.1
24/06/2011,7,0.1,0.1
24/06/2011,8,0.1,0.1
24/06/2011,9,0.1,0.1
24/06/2011,10,0.1,0.1
24/06/2011,11,0.1,0.1
24/06/2011,12,0.1,0.1
24/06/2011,13,0.1,0.1
24/06/2011,14,0.2,0.1
24/06/2011,15,0.1,0.1
24/06/2011,16,0.1,0.1
24/06/2011,17,0.1,0.1
24/06/2011,18,0.1,0.1
24/06/2011,19,0.1,0.1
24/06/2011,20,0.1,0.1
24/06/2011,21,0.1,0.1
24/06/2011,22,0.1,0.1
24/06/2011,23,0.2,0.1
25/06/2011,0,0.2,0.1
25/06/2011,1,0.1,0.1
25/06/2011,2,0.1,0.1
25/06/2011,3,0.1,0.1
25/06/2011,4,0.1,0.1
25/06/2011,5,0.1,0.1
25/06/2011,6,0.1,0.1
25/06/2011,7,0.1,0.1
25/06/2011,8,0.1,0.1
25/06/2011,9,0.1,0.1
25/06/2011,10,0.1,0.1
25/06/2011,11,0.1,0.1
25/06/2011,12,0.1,0.1
25/06/2011,13,0.1,0.1
25/06/2011,14,0.1,0.1
25/06/2011,15,0.1,0.1
25/06/2011,16,0.1,0.1
25/06/2011,17,0.1,0.1
25/06/2011,18,0.1,0.1
25/06/2011,19,0.1,0.1
25/06/2011,20,0.1,0.1
25/06/2011,21,0.2,0.1
25/06/2011,22,0.2,0.1
25/06/2011,23,0.2,0.1
26/06/2011,0,0.1,0.1
26/06/2011,1,0.1,0.1
26/06/2011,2,0.1,0.1
26/06/2011,3,0.1,0.1
26/06/2011,4,0.2,0.1
26/06/2011,5,0.1,0.1
26/06/2011,6,0.1,0.1
26/06/2011,7,0.1,0.1
26/06/2011,8,0.1,0.1
26/06/2011,9,0.1,0.1
26/06/2011,10,0.1,0.1
26/06/2011,11,0.1,0.1
26/06/2011,12,0.1,0.1
26/06/2011,13,0.1,0.1
26/06/2011,14,0.1,0.1
26/06/2011,15,0.1,0.1
26/06/2011,16,0.1,0.1
26/06/2011,17,0.1,0.1
26/06/2011,18,0.1,0.1
26/06/2011,19,0.1,0.1
26/06/2011,20,0.1,0.1
26/06/2011,21,0.1,0.1
26/06/2011,22,0.1,0.1
26/06/2011,23,0.1,0.1
27/06/2011,0,0.1,0.1
27/06/2011,1,0.1,0.1
27/06/2011,2,0.1,0.1
27/06/2011,3,0.1,0.1
27/06/2011,4,0.1,0.1
27/06/2011,5,0.1,0.1
27/06/2011,6,0.1,0.1
27/06/2011,7,0.1,0.1
27/06/2011,8,0.1,0.1
27/06/2011,9,0.1,0.1
27/06/2011,10,0.1,0.1
27/06/2011,11,0.1,0.1
27/06/2011,12,0.1,0.1
27/06/2011,13,0.1,0.1
27/06/2011,14,0.1,0.1
27/06/2011,15,0.1,0.1
27/06/2011,16,0.1,0.1
27/06/2011,17,0.2,0.1
27/06/2011,18,0.2,0.1
27/06/2011,19,0.1,0.1
27/06/2011,20,0.1,0.1
27/06/2011,21,0.1,0.1
27/06/2011,22,0.1,0.1
27/06/2011,23,0.1,0.1
28/06/2011,0,0.1,0.1
28/06/2011,1,0.1,0.1
28/06/2011,2,0.1,0.1
28/06/2011,3,0.1,0.1
28/06/2011,4,0.1,0.1
28/06/2011,5,0.1,0.1
28/06/2011,6,0.1,0.1
28/06/2011,7,0.1,0.1
28/06/2011,8,0.1,0.1
28/06/2011,9,0.1,0.1
28/06/2011,10,0.1,0.1
28/06/2011,11,0.1,0.1
28/06/2011,12,0.1,0.1
28/06/2011,13,0.1,0.1
28/06/2011,14,0.1,0.1
28/06/2011,15,0.1,0.1
28/06/2011,16,0.1,0.1
28/06/2011,17,0.2,0.1
28/06/2011,18,0.2,0.1
28/06/2011,19,0.1,0.1
28/06/2011,20,0.1,0.1
28/06/2011,21,0.1,0.1
28/06/2011,22,0.1,0.1
28/06/2011,23,0.1,0.1
29/06/2011,0,0.1,0.1
29/06/2011,1,0.1,0.1
29/06/2011,2,0.1,0.1
29/06/2011,3,0.1,0.1
29/06/2011,4,0.1,0.1
29/06/2011,5,0.1,0.1
29/06/2011,6,0.1,0.1
29/06/2011,7,0.1,0.1
29/06/2011,8,0.1,0.1
29/06/2011,9,0.1,0.1
29/06/2011,10,0.1,0.1
29/06/2011,11,0.1,0.1
29/06/2011,12,0.1,0.1
29/06/2011,13,0.1,0.1
29/06/2011,14,0.1,0.1
29/06/2011,15,0.1,0.1
29/06/2011,16,0.1,0.1
29/06/2011,17,0.2,0.1
29/06/2011,18,0.2,0.1
29/06/2011,19,0.1,0.1
29/06/2011,20,0.1,0.1
29/06/2011,21,0.1,0.1
29/06/2011,22,0.1,0.1
29/06/2011,23,0.1,0.1
30/06/2011,0,0.1,0.1
30/06/2011,1,0.1,0.1
30/06/2011,2,0.1,0.1
30/06/2011,3,0.1,0.1
30/06/2011,4,0.1,0.1
30/06/2011,5,0.1,0.1
30/06/2011,6,0.1,0.1
30/06/2011,7,0.1,0.1
30/06/2011,8,0.1,0.1
30/06/2011,9,0.2,0.1
30/06/2011,10,0.1,0.1
30/06/2011,11,0.1,0.1
30/06/2011,12,0.1,0.1
30/06/2011,13,0.1,0.1
30/06/2011,14,0.1,0.1
30/06/2011,15,0.1,0.1
30/06/2011,16,0.2,0.1
30/06/2011,17,0.2,0.1
30/06/2011,18,0.2,0.1
30/06/2011,19,0.1,0.1
30/06/2011,20,0.1,0.1
30/06/2011,21,0.1,0.1
30/06/2011,22,0.1,0.1
30/06/2011,23,0.1,0.1
1/7/2011,0,0.1,0.1
1/7/2011,1,0.1,0.1
1/7/2011,2,0.1,0.1
1/7/2011,3,0.1,0.1
1/7/2011,4,0.1,0.1
1/7/2011,5,0.1,0.1
1/7/2011,6,0.1,0.1
1/7/2011,7,0.1,0.1
1/7/2011,8,0.1,0.1
1/7/2011,9,0.1,0.1
1/7/2011,10,0.1,0.1
1/7/2011,11,0.1,0.1
1/7/2011,12,0.1,0.1
1/7/2011,13,0.1,0.1
1/7/2011,14,0.1,0.1
1/7/2011,15,0.1,0.1
1/7/2011,16,0.2,0.1
1/7/2011,17,0.1,0.1
1/7/2011,18,0.2,0.1
1/7/2011,19,0.1,0.1
1/7/2011,20,0.1,0.1
1/7/2011,21,0.1,0.1
1/7/2011,22,0.1,0.1
1/7/2011,23,0.1,0.1
2/7/2011,0,0.2,0.1
2/7/2011,1,0.2,0.1
2/7/2011,2,0.2,0.1
2/7/2011,3,0.2,0.1
2/7/2011,4,0.2,0.2
2/7/2011,5,0.2,0.2
2/7/2011,6,0.1,0.2
2/7/2011,7,0.1,0.2
2/7/2011,8,0.1,0.2
2/7/2011,9,0.1,0.2
2/7/2011,10,0.1,0.1
2/7/2011,11,0.1,0.1
2/7/2011,12,0.1,0.1
2/7/2011,13,0.1,0.1
2/7/2011,14,0.1,0.1
2/7/2011,15,0.1,0.1
2/7/2011,16,0.1,0.1
2/7/2011,17,0.1,0.1
2/7/2011,18,0.1,0.1
2/7/2011,19,0.1,0.1
2/7/2011,20,0.1,0.1
2/7/2011,21,0.1,0.1
2/7/2011,22,0.1,0.1
2/7/2011,23,0.1,0.1
3/7/2011,0,0.1,0.1
3/7/2011,1,0.1,0.1
3/7/2011,2,0.1,0.1
3/7/2011,3,0.1,0.1
3/7/2011,4,0.1,0.1
3/7/2011,5,0.1,0.1
3/7/2011,6,0.1,0.1
3/7/2011,7,0.1,0.1
3/7/2011,8,0.1,0.1
3/7/2011,9,0.1,0.1
3/7/2011,10,0.1,0.1
3/7/2011,11,0.1,0.1
3/7/2011,12,0.1,0.1
3/7/2011,13,0.1,0.1
3/7/2011,14,0.1,0.1
3/7/2011,15,0.1,0.1
3/7/2011,16,0.1,0.1
3/7/2011,17,0.1,0.1
3/7/2011,18,0.2,0.1
3/7/2011,19,0.2,0.1
3/7/2011,20,0.2,0.1
3/7/2011,21,0.2,0.1
3/7/2011,22,0.2,0.1
3/7/2011,23,0.2,0.2
4/7/2011,0,0.2,0.2
4/7/2011,1,0.2,0.2
4/7/2011,2,0.1,0.2
4/7/2011,3,0.1,0.2
4/7/2011,4,0.1,0.2
4/7/2011,5,0.1,0.1
4/7/2011,6,0.1,0.1
4/7/2011,7,0.1,0.1
4/7/2011,8,0.2,0.1
4/7/2011,9,0.1,0.1
4/7/2011,10,0.1,0.1
4/7/2011,11,0.1,0.1
4/7/2011,12,0.1,0.1
4/7/2011,13,0.1,0.1
4/7/2011,14,0.1,0.1
